source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,Big Rally in Louisiana on Friday night. Must force a runoff with a Liberal Democrat Governor John Bel Edwards who has let your Taxes and Car Insurance get too high and will never protect your 2nd Amendment. Vote for one of our two great Republicans on Saturday force a runoff!,10-09-2019 01:43:15,14047,55615,false,1181746916981379072
Twitter for iPhone,....If there is a Runoff in Louisiana you will have a great new Republican Governor who will Cut your Taxes and Car Insurance and do a fabulous job for you and your family. Vote Republican the Party of Honest Abe Lincoln!,10-09-2019 01:43:15,10874,45131,false,1181746918474440705
Twitter for iPhone,This is just the beginning thank you to @ByronYork! https://t.co/1ceplqe5MZ,10-08-2019 22:28:56,19264,59728,false,1181698015423275010
Twitter for iPhone,The U.S. Border is SECURE! https://t.co/h9EPUPL1uS,10-08-2019 18:54:45,17558,61356,false,1181644113092980737
Twitter for iPhone,....In fact the “Cops For Trump” T-shirt Web Site CRASHED because of incredible volume but is now back up and running. Proceeds go to the Police Union Charities. See you on Thursday night in Minneapolis!,10-08-2019 18:40:40,16631,65665,false,1181640571334647814
Twitter for iPhone,Radical Left Dem Mayor of Minneapolis Jacob Frey is doing everything possible to stifle Free Speech despite a record sell-out crowd at the Target Center. Presidents Clinton and Obama paid almost nothing! The Minneapolis Police have been incredible....,10-08-2019 18:40:38,19968,76147,false,1181640563696820224
Twitter for iPhone,Friday night in Louisiana will be Great. Big crowd expected. Republicans must get out and vote for either of our two incredible candidates (@DocAbraham &amp; @EddieRispone) so we can stop Left Leaning Governor John Bel Edwards from getting over 50%. We will easily win the runoff! https://t.co/TRiTu71ny2,10-08-2019 17:30:50,13616,42821,false,1181622998228508672
Twitter for iPhone,RT @bennyjohnson: Mahalet was born in Ethiopia.Abandoned by her parents she lived as an impoverished orphan.Mahalet was adopted by a lo…,10-08-2019 17:15:46,32520,0,true,1181619203687751680
Twitter for iPhone,Hasn’t Adam Schiff been fully discredited by now? Do we have to continue listening to his lies?,10-08-2019 16:06:26,25485,105026,false,1181601756347797505
Twitter Media Studio,https://t.co/bh1FyxfUiA,10-08-2019 15:06:17,13952,42144,false,1181586618983034880
Twitter for iPhone,Get your great T-Shirts “Cops for Trump” at https://t.co/pmhDDXsIlx  REALLY NICE! Thank you to Minneapolis Police Officers &amp; Union! @foxandfriends,10-08-2019 14:35:57,13216,45040,false,1181578987191095298
Twitter for iPhone,Someone please tell the Radical Left Mayor of Minneapolis that he can’t price out Free Speech. Probably illegal! I stand strongly &amp; proudly with the great Police Officers and Law Enforcement of Minneapolis and the Great State of Minnesota! See you Thursday Night!,10-08-2019 14:31:08,21992,82943,false,1181577775246905344
Twitter for iPhone,Thank you to Lt. Bob Kroll of the great Minneapolis Police Department for your kind words on @foxandfriends. The Police are fighting the Radical Left Mayor and his ridiculous Uniform Ban. Actually I LOVE the Cops for Trump shirts. Want to bring some home. I am with you 100%!!!!,10-08-2019 14:25:06,15885,61299,false,1181576256904744964
Twitter for iPhone,I think that Crooked Hillary Clinton should enter the race to try and steal it away from Uber Left Elizabeth Warren. Only one condition. The Crooked one must explain all of her high crimes and misdemeanors including how &amp; why she deleted 33000 Emails AFTER getting “C” Subpoena!,10-08-2019 14:06:29,32449,123642,false,1181571571787403265
Twitter for iPhone,....to see. Importantly Ambassador Sondland’s tweet which few report stated “I believe you are incorrect about President Trump’s intentions. The President has been crystal clear: no quid pro quo’s of any kind.” That says it ALL!,10-08-2019 13:23:35,14996,59673,false,1181560772255719424
Twitter for iPhone,I would love to send Ambassador Sondland a really good man and great American to testify but unfortunately he would be testifying before a totally compromised kangaroo court where Republican’s rights have been taken away and true facts are not allowed out for the public....,10-08-2019 13:23:19,20735,83568,false,1181560708808486914
Twitter for iPhone,....understands that while we only had 50 soldiers remaining in that section of Syria and they have been removed any unforced or unnecessary fighting by Turkey will be devastating to their economy and to their very fragile currency. We are helping the Kurds financially/weapons!,10-08-2019 12:55:13,12533,52192,false,1181553636444426240
Twitter for iPhone,We may be in the process of leaving Syria but in no way have we Abandoned the Kurds who are special people and wonderful fighters. Likewise our relationship with Turkey a NATO and Trading partner has been very good. Turkey already has a large Kurdish population and fully....,10-08-2019 12:55:12,16480,68805,false,1181553630354259968
Twitter for iPhone,.....good health at my request Pastor Brunson who had many years of a long prison term remaining. Also remember and importantly that Turkey is an important member in good standing of NATO. He is coming to the U.S. as my guest on November 13th. #ENDENDLESSWARS,10-08-2019 12:30:11,11669,50239,false,1181547333990916097
Twitter for iPhone,So many people conveniently forget that Turkey is a big trading partner of the United States in fact they make the structural steel frame for our F-35 Fighter Jet. They have also been good to deal with helping me to save many lives at Idlib Province and returning in very.....,10-08-2019 12:30:10,14673,63184,false,1181547331822456832
Twitter for iPhone,The lightweight mayor is hurting the great police and other wonderful supporters. 72000 ticket requests already. Dump Frey and Omar! Make America Great Again! https://t.co/ibTqvSbsbn,10-08-2019 12:10:17,19929,61629,false,1181542327711600642
Twitter for iPhone,RT @toddstarnes: EXTORTION! Minneapolis Mayor Tries to Shut Down Trump's "Keep America Great" Rally https://t.co/oHprL8dmvR via @toddstarnes,10-08-2019 12:04:18,13921,0,true,1181540820824014848
Twitter for iPhone,RT @parscale: This is an outrageous abuse of power by a liberal mayor trying to deny the rights of his own city’s residents just because he…,10-08-2019 12:04:13,11913,0,true,1181540799374344194
Twitter for iPhone,Thank you Joni! https://t.co/1DoUqOvOpp,10-08-2019 12:03:30,8835,38586,false,1181540621066092549
Twitter for iPhone,RT @TeamTrump: President @realDonaldTrump is negotiating REAL trade deals for the American people.He’s made fairer trade deals with:✅ J…,10-08-2019 04:24:13,8957,0,true,1181425038618177536
Twitter for iPhone,RT @TeamTrump: WATCH: President @realDonaldTrump discusses signing two early outcomes from trade negotiations with Japan!1️⃣ Will allow b…,10-08-2019 04:23:32,8078,0,true,1181424863954837505
Twitter for iPhone,RT @WhiteHouse: President @realDonaldTrump just signed two new trade agreements with Japan changing the game for American farmers and ranc…,10-08-2019 04:23:05,12051,0,true,1181424753040596993
Twitter for iPhone,RT @PressSec: Our Commander-in-Chief @realDonaldTrump has made it his priority to keep this country safe and empower our military leaders!…,10-08-2019 04:22:14,8239,0,true,1181424537482797057
Twitter for iPhone,RT @CLewandowski_: Great to be on with @LouDobbs reminding the American people of the Promises Made Promises Kept by @realDonaldTrump http…,10-08-2019 04:21:54,7624,0,true,1181424453508567041
Twitter for iPhone,RT @parscale: The radical Mayor of Minneapolis @Jacob_Frey is abusing his power in an attempt to block the President's supporters from se…,10-08-2019 04:21:34,16291,0,true,1181424371212140544
Twitter for iPhone,RT @SteveScalise: This entire process has been a scam.Dems now plan to only allow themselves and their staff to know the whistleblower’s…,10-08-2019 04:14:55,17045,0,true,1181422696250384384
Twitter for iPhone,Adam should be Impeached! https://t.co/q7YRUWsJxy,10-08-2019 04:13:31,19555,68851,false,1181422346697138176
Twitter for iPhone,Great book! https://t.co/i6GwghuEsU,10-08-2019 04:11:10,6990,28989,false,1181421753286959104
Twitter for iPhone,RT @MZHemingway: VDH: "The only Trump 'crime' was in his winning an election he was not supposed to win." https://t.co/OktSCWn3dC,10-08-2019 04:09:31,8706,0,true,1181421339607011328
Twitter for iPhone,RT @AP_Scoop: FBI Lovebirds premieres TONIGHT at 9PM EST!  Don't forget to sign up at https://t.co/0waUPlIErW so you see the video as soon…,10-08-2019 04:08:57,6220,0,true,1181421197302611968
Twitter for iPhone,RT @seanmdav: Lawmakers in both chambers have demanded that IC IG Michael Atkinson explain why he backdated to August secret changes he mad…,10-08-2019 04:06:57,12606,0,true,1181420692572692480
Twitter for iPhone,RT @JohnCornyn: The do it in secret cherry pick and leak whatever furthers their narrative.  Put it out there for all to see. https://t.co…,10-08-2019 04:06:01,8689,0,true,1181420455833538560
Twitter for iPhone,RT @MZHemingway: County Records Contradict Warren’s Claim She Was Fired Over Pregnancy  https://t.co/uJXjq96r7e,10-08-2019 04:05:29,8732,0,true,1181420325516566528
Twitter for iPhone,RT @brithume: Uh oh. https://t.co/uFnwzCPT0f,10-08-2019 04:05:26,9103,0,true,1181420310383529984
Twitter for iPhone,RT @KimStrassel: When even the WaPo fact checkers can't avoid calling out Schiff it's bad....  https://t.co/UKIRguaTrZ,10-08-2019 04:04:25,8915,0,true,1181420055948603392
Twitter for iPhone,RT @cathybuffaloe: "If the public can’t trust Mr. Schiff to be honest about the origins of his information why should they trust his claim…,10-08-2019 04:04:22,6869,0,true,1181420040572276736
Twitter for iPhone,RT @ShannonBream: Per Catherine Herridge:  IC Inspector General told lawmakers the whistleblower did not disclose contact w Schiff/Committe…,10-08-2019 04:02:14,12251,0,true,1181419505349730305
Twitter for iPhone,RT @KimStrassel: Kimberley Strassel on Dems' 'mystifying' impeachment push: Americans will see the 'double standard' https://t.co/aAYlcTcY1…,10-08-2019 04:01:58,5653,0,true,1181419438874251264
Twitter for iPhone,RT @KimStrassel: Impeachment insanity. The Kavanaugh hit. FBI/DOJ abuse of power. The Mueller mess. Leaks. Media malpractice. In just 10 da…,10-08-2019 04:01:46,6426,0,true,1181419388739686402
Twitter for iPhone,RT @hughhewitt: I have promoted @KimStrassel book frequently on the air and in two @washingtonpost columns because it persuasively and succ…,10-08-2019 04:01:18,4309,0,true,1181419268677742595
Twitter for iPhone,RT @MZHemingway: EXCLUSIVE: Report Shows FBI Official Received Sports Tickets From CNN Reporter And Lied About It To Investigators https://…,10-08-2019 03:57:29,10030,0,true,1181418309822095362
Twitter for iPhone,RT @GOPChairwoman: New data is out on median income growth:Under Barack Obama incomes rose $11 a month.Under @realDonaldTrump incomes…,10-08-2019 03:54:58,14785,0,true,1181417676297703425
Twitter for iPhone,“There are no felonies there are no Impeachable offenses. The Constitution’s very clear that you need bribery treason or other high crimes and misdemeanors. You can’t be impeached for the conduct that’s been alleged in this case.” @AlanDersh Dershowitz. @seanhannity  A Scam!,10-08-2019 03:52:37,15525,56188,false,1181417086851125248
Twitter for iPhone,RT @realDonaldTrump: https://t.co/4zENOQPQ11,10-08-2019 03:42:58,26188,0,true,1181414654901403648
Twitter for iPhone,RT @JesseBWatters: This is why the democrats are so nervous. Because President @realdonaldtrump is finally dialing in on the corruption and…,10-08-2019 03:42:53,16601,0,true,1181414637553831936
Twitter for iPhone,RT @Jim_Jordan: “Democrats trying to impeach President Trump are misusing their authority”https://t.co/rnajju0GC4,10-08-2019 03:42:28,15575,0,true,1181414529554620416
Twitter for iPhone,RT @IvankaTrump: Today the USA and Japan signed 2 new trade agreements 🇺🇸 🇯🇵1) Agricultural Agt: +90% of US ag imports into Japan will be…,10-08-2019 03:40:54,10930,0,true,1181414137630531585
Twitter for iPhone,RT @trish_regan: DREAM BIG and always be open to opportunities – that’s @IvankaTrump’s advice to all #Americans – watch: https://t.co/JekyV…,10-08-2019 03:37:15,4856,0,true,1181413216615837697
Twitter Media Studio,https://t.co/4zENOQPQ11,10-07-2019 21:54:13,26147,84675,false,1181326889480282112
Twitter Media Studio,Thank you @HeyTammyBruce! https://t.co/WYtJQmWv26,10-07-2019 16:52:40,17923,56220,false,1181251003129180166
Twitter Media Studio,"The Truth About Impeachment"@SteveHiltonx @NextRevFNC https://t.co/3Pe2zClfUK,10-07-2019 16:48:06,14049,39701,false,1181249853801877508
Twitter for iPhone,As I have stated strongly before and just to reiterate if Turkey does anything that I in my great and unmatched wisdom consider to be off limits I will totally destroy and obliterate the Economy of Turkey (I’ve done before!). They must with Europe and others watch over...,10-07-2019 15:38:09,40409,143093,false,1181232249821388801
Twitter for iPhone,....the captured ISIS fighters and families. The U.S. has done far more than anyone could have ever expected including the capture of 100% of the ISIS Caliphate. It is time now for others in the region some of great wealth to protect their own territory. THE USA IS GREAT!,10-07-2019 15:38:09,19276,82458,false,1181232251390042118
Twitter for iPhone,RT @Doranimated: From the archives | Surprised by what you're seeing in Northern Syria? I'm not. Back in January 2018 I explained the dile…,10-07-2019 15:26:47,6289,0,true,1181229390291767297
Twitter for iPhone,RT @Doranimated: We aligned under Obama not with “the Kurds” but with the PKK the sworn enemy of the Turkish Republic our ally.  We were…,10-07-2019 15:26:29,7686,0,true,1181229314412613633
Twitter for iPhone,RT @hughhewitt: Turkey can’t want a war with Kurds but if it does we can’t be killing Turks with Americans throughout Turkey our base ther…,10-07-2019 15:25:40,4953,0,true,1181229108707115008
Twitter for iPhone,RT @hughhewitt: Stream of stories in @Jerusalem_Post about @realDonaldTrump and Turkey: https://t.co/iTl0I0iIpd Now breaking news of an Erd…,10-07-2019 15:25:02,4949,0,true,1181228950665748482
Twitter for iPhone,RT @hughhewitt: I went w/ @AmbJohnBolton to Jerusalem and Ankara in January Michael. I don’t know what we can do other than a staged withdr…,10-07-2019 15:24:18,4192,0,true,1181228767441833984
Twitter for iPhone,RT @KurtSchlichter: Turkey is invading Northrrn Syria.The President is keeping us out of it.The gang that never met a war they didn’t w…,10-07-2019 15:23:09,12178,0,true,1181228477099528192
Twitter for iPhone,....down watching over a quagmire &amp; spending big dollars to do so. When I took over our Military was totally depleted. Now it is stronger than ever before. The endless and ridiculous wars are ENDING! We will be focused on the big picture knowing we can always go back &amp; BLAST!,10-07-2019 15:20:49,15760,69107,false,1181227887543894016
Twitter for iPhone,I was elected on getting out of these ridiculous endless wars where our great Military functions as a policing operation to the benefit of people who don’t even like the USA. The two most unhappy countries at this move are Russia &amp; China because they love seeing us bogged.....,10-07-2019 15:20:48,21267,87908,false,1181227885841002496
Twitter for iPhone,The Radical Left Democrats have failed on all fronts so now they are pushing local New York City and State Democrat prosecutors to go get President Trump. A thing like this has never happened to any President before. Not even close!,10-07-2019 14:20:26,18981,71892,false,1181212691203084289
Twitter for iPhone,....doesn’t even include the almost $2000 that the families got from the Trump Tax Cut.” Stephen Moore Freedomworks  That means $5000 to $6000 more in disposable yearly income that Americans have right now because of President Trump!,10-07-2019 14:01:05,11867,49385,false,1181207822039683079
Twitter for iPhone,Heritage Foundation “These numbers are blockbusters. Just since Donald Trump took office Median Family Incomrs are up over $4100. In 8 years under President Obama they only went up $1000. In one third the time President Trump has increased incomes 4 times as much and that...,10-07-2019 14:01:04,18165,69808,false,1181207817715421184
Twitter for iPhone,“Incomes much higher under Trump than Bush Obama.” @foxandfriends And almost everything else is better also (except I am driving the Deep State and the Radical Left Do Nothing Democrats CRAZY)!,10-07-2019 13:38:21,14736,58259,false,1181202101327843329
Twitter for iPhone,“IG: DECLASSIFIED INFORMATION CONTRADICTS THE WHISTLEBLOWER.” @foxandfriends  But why are people surprised? The “partisan” Whistleblower was very wrong on what was said on my perfect “no pressure” call with the Ukrainian President. Bring in another Whistleblower from the bench!,10-07-2019 12:04:45,17105,61675,false,1181178546150092800
Twitter for iPhone,We just WON the big court case on Net Neutrality Rules! A great win for the future and speed of the internet. Will lead to many big things including 5G. Congratulations to the FCC and its Chairman Ajit Pai!,10-07-2019 11:51:43,18538,78241,false,1181175266409889793
Twitter for iPhone,...figure the situation out and what they want to do with the captured ISIS fighters in their “neighborhood.” They all hate ISIS have been enemies for years. We are 7000 miles away and will crush ISIS again if they come anywhere near us!,10-07-2019 11:40:36,15906,70940,false,1181172467676565505
Twitter for iPhone,....almost 3 years but it is time for us to get out of these ridiculous Endless Wars many of them tribal and bring our soldiers home. WE WILL FIGHT WHERE IT IS TO OUR BENEFIT AND ONLY FIGHT TO WIN. Turkey Europe Syria Iran Iraq Russia and the Kurds will now have to.....,10-07-2019 11:40:35,16178,68438,false,1181172465772482563
Twitter for iPhone,....including capturing thousands of ISIS fighters mostly from Europe. But Europe did not want them back they said you keep them USA! I said “NO we did you a great favor and now you want us to hold them in U.S. prisons at tremendous cost. They are yours for trials.” They.....,10-07-2019 11:40:34,7294,26248,false,1181172459325800448
Twitter for iPhone,.....again said “NO” thinking as usual that the U.S. is always the “sucker” on NATO on Trade on everything. The Kurds fought with us but were paid massive amounts of money and equipment to do so. They have been fighting Turkey for decades. I held off this fight for....,10-07-2019 11:40:34,8006,28497,false,1181172462291243008
Twitter for iPhone,The United States was supposed to be in Syria for 30 days that was many years ago. We stayed and got deeper and deeper into battle with no aim in sight. When I arrived in Washington ISIS was running rampant in the area. We quickly defeated 100% of the ISIS Caliphate.....,10-07-2019 11:40:33,21265,85756,false,1181172457811697664
Twitter for iPhone,....This makes Nervous Nancy every bit as guilty as Liddle’ Adam Schiff for High Crimes and Misdemeanors and even Treason. I guess that means that they along with all of those that evilly “Colluded” with them must all be immediately Impeached!,10-07-2019 02:27:50,27178,95502,false,1181033360241709056
Twitter for iPhone,Nancy Pelosi knew of all of the many Shifty Adam Schiff lies and massive frauds perpetrated upon Congress and the American people in the form of a fraudulent speech knowingly delivered as a ruthless con and the illegal meetings with a highly partisan “Whistleblower” &amp; lawyer...,10-07-2019 02:27:49,28742,100736,false,1181033358794661889
Twitter for iPhone,.@60Minutes “forgot” to report that we are helping the great farmers of the USA to the tune of 28 Billion Dollars for the last two years paid for out of Tariffs paid to the United States by China for targeting the farmer. They devalued their currency therefore paying the cost!,10-06-2019 23:54:51,20112,71366,false,1180994860188360704
Twitter for iPhone,Unemployment Rate just dropped to 3.5% the lowest in more that 50 years. Is that an impeachable event for your President?,10-06-2019 23:39:08,34491,176828,false,1180990908000559104
Twitter for iPhone,Gerry Baker of @WSJatLarge  “Do you think what you’ve seen rises to the level of impeachment?” Ken Starr Clinton Special Prosecutor. “I don’t!”,10-06-2019 23:35:53,12378,50141,false,1180990087749935105
Twitter for iPhone,Sleepy Eyes Chuck Todd of “Meet the Press” had a total meltdown in his interview with highly reaspected Senator @RonJohnsonWI. Seems that a not very bright Chuck just wasn’t getting the answers he was looking for in order to make me look as bad as possible. I did NOTHING wrong!,10-06-2019 23:25:10,17549,68722,false,1180987393115074560
Twitter for iPhone,Join me at the Target Center in Minneapolis Minnesota this Thursday October 10th at 7:00pm! Tickets: https://t.co/xqJzZt7gsp https://t.co/3YWJOo6MnZ,10-06-2019 23:22:17,13267,44277,false,1180986664912588802
Twitter for iPhone,Good job I must say by Bob Woodward on “Deface the Nation.” The CBS no name host(ess) and other guest Peter Baker of The Failing New York Times were totally biased boring and wrong (as usual) but Woodward was cool calm and interesting. Thank you Bob!,10-06-2019 23:05:39,14534,66758,false,1180982480083570688
Twitter for iPhone,RT @senjudiciary: TODAY: Chairman @LindseyGrahamSC urges Prime Ministers of Australia Italy and the United Kingdom to continue working wit…,10-06-2019 22:05:35,9235,0,true,1180967365686824960
Twitter for iPhone,RT @LindseyGrahamSC: Who were these people? What were they up to?    Only by full disclosure can President @realDonaldTrump adequately…,10-06-2019 22:05:23,8902,0,true,1180967311534149634
Twitter for iPhone,RT @LindseyGrahamSC: Also House Republicans should have the ability to find out ALL THOSE involved in providing information to the whistle…,10-06-2019 22:05:18,9147,0,true,1180967293645393922
Twitter for iPhone,RT @LindseyGrahamSC: It’s not right Democrats in the House helped the whistleblower prepare their complaint.  https://t.co/LpE7y2bVFb,10-06-2019 22:05:03,16056,0,true,1180967230990884866
Twitter for iPhone,RT @senjudiciary: @LindseyGrahamSC @TheJusticeDept Chairman Graham noted “That the Attorney General is holding meetings with your countr…,10-06-2019 22:04:53,6621,0,true,1180967187114270725
Twitter for iPhone,Democrat lawyer is same for both Whistleblowers? All support Obama and Crooked Hillary. Witch Hunt! https://t.co/KL78g24AXx,10-06-2019 22:03:03,19312,65361,false,1180966726227386368
Twitter for iPhone,RT @w_terrence: I MET PRESIDENT TRUMP TODAY! Growing up I went from foster house to foster house &amp; i never thought I would be at the Whit…,10-06-2019 21:33:42,43591,0,true,1180959338619428865
Twitter for iPhone,RT @w_terrence: 2 TIME LOSING MITT ROMNEYRomney begged President Trump to endorse him in 2012 &amp; now he’s always attacking Trump. UNLOYAL!…,10-06-2019 21:32:58,20824,0,true,1180959154258751489
Twitter for iPhone,DRAIN THE SWAMP!,10-06-2019 20:13:55,31671,145694,false,1180939260146470912
Twitter for iPhone,Will be in Minnesota on Thursday night. Massive response crowd and enthusiasm (actually all over the Country) will be beyond belief! Same thing in Louisiana on Friday. Big and Bold USA!,10-06-2019 20:13:33,18219,71722,false,1180939171755630599
Twitter for iPhone,https://t.co/Xsk50hrvvW,10-06-2019 19:19:30,12726,41630,false,1180925566951788545
Twitter for iPhone,https://t.co/Q6LzFFTLyX,10-06-2019 19:17:54,12427,41402,false,1180925164080582657
Twitter for iPhone,RT @RepChrisStewart: Dems have been trying for 3 years to impeach the President. They aren’t “pained” by this. They’re excited. And it’s te…,10-06-2019 18:01:04,9027,0,true,1180905827932278785
Twitter for iPhone,Going to Louisiana on Friday night for a big Republican Rally. Keep Democrat Governor Edwards under 50% force a runoff and have a great new Republican Governor! Voting on Saturday. Information for Rally to follow.,10-06-2019 17:37:41,17101,63638,false,1180899945701879808
Twitter for iPhone,#DONOTHINGDEMOCRATS,10-06-2019 16:56:47,20040,79674,false,1180889650333917190
Twitter for iPhone,The Biden family was PAID OFF pure and simple! The fake news must stop making excuses for something that is totally inexcusable. Sleepy Joe said he never spoke to the Ukrainian company and then the picture came out where he was playing golf with the company boss and Hunter.....,10-06-2019 16:42:26,29097,104524,false,1180886039801602048
Twitter for iPhone,....And by the way I would LOVE running against 1% Joe Biden - I just don’t think it’s going to happen. Sleepy Joe won’t get to the starting gate &amp; based on all of the money he &amp; his family probably “extorted” Joe should hang it up. I wouldn’t want him dealing with China &amp; U!,10-06-2019 16:42:26,17856,73450,false,1180886040791388161
Twitter for iPhone,....and separately got 1.5 Billion Dollars from China despite no experience and for no apparent reason. There is NO WAY these can be legitimate transactions? As lawyers &amp; others have stated as President I have an OBLIGATION to look into possible or probable CORRUPTION!,10-06-2019 14:58:32,19529,74761,false,1180859894003572736
Twitter for iPhone,It is INCREDIBLE to watch and read the Fake News and how they pull out all stops to protect Sleepy Joe Biden and his thrown out of the Military son Hunter who was handed $100000 a month (PlusPlus) from a Ukrainian based company even though he had no experience in energy...,10-06-2019 14:58:31,24180,90706,false,1180859889381466113
Twitter for iPhone,The Democrats are lucky that they don’t have any Mitt Romney types. They may be lousy politicians with really bad policies (Open Borders Sanctuary Cities etc.) but they stick together!,10-06-2019 13:25:38,18910,79495,false,1180836514743357440
Twitter for iPhone,95% Approval Rating in Republican Party. Thank you!,10-06-2019 13:24:32,24446,141542,false,1180836237239816192
Twitter for iPhone,RT @GOPChairwoman: Dollars are the real polls right now. We’re DOUBLE where President Obama was at this point in his re-election. Ameri…,10-06-2019 13:22:59,13635,0,true,1180835848985743360
Twitter for iPhone,RT @GOPChairwoman: Don’t miss out on the latest “Bombshell Report" about @realDonaldTrump.Unemployment for Hispanic and African-Americans…,10-06-2019 13:22:13,8908,0,true,1180835655099834369
Twitter for iPhone,The Do Nothing Democrats are being exposed! https://t.co/Z5G5oEQOqs,10-06-2019 13:21:45,16782,59234,false,1180835536086470656
Twitter for iPhone,RT @realDonaldTrump: Book is doing really well. A study in unfairness to a potentially great Justice! https://t.co/i6GwghuEsU,10-06-2019 13:18:12,10557,0,true,1180834645128204288
Twitter for iPhone,The great Scam is being revealed! https://t.co/Ny429UTVUn,10-06-2019 13:14:00,17721,60438,false,1180833586380972034
Twitter for iPhone,RT @realDonaldTrump: “Pelosi Blatantly Lies During @GMA Interview About Schiff's Reading of Ukraine Transcript”https://t.co/a6HEwMnEmU,10-06-2019 13:09:17,15188,0,true,1180832398197571585
Twitter for iPhone,RT @realDonaldTrump: Thank you @robertjeffress! https://t.co/GW4hFDbIpj,10-06-2019 13:08:41,10869,0,true,1180832249866047488
Twitter for iPhone,RT @realDonaldTrump: https://t.co/GZH38uGdCK,10-06-2019 13:07:54,15695,0,true,1180832053039906817
Twitter for iPhone,RT @JohnCornyn: San Francisco made a choice to tolerate vagrancy and encourage drug use. It made the problems worse writes @HMDatMi https:…,10-06-2019 13:04:14,7088,0,true,1180831127734554625
Twitter for iPhone,RT @JohnCornyn: Four Pinocchios| Schiff’s false claim his committee had not spoken to the whistleblower https://t.co/hSn9pCugY0,10-06-2019 13:02:35,7246,0,true,1180830712980787202
Twitter for iPhone,RT @TrumpStudents: Fox News’ @GreggJarrett exposes Joe Biden’s *obvious* Corruption &amp; why Congressional Democrats’ push for impeachment is…,10-06-2019 13:02:20,6382,0,true,1180830651962073094
Twitter for iPhone,RT @influx_Divine: This is huge great job standing up to the terrible double standard by this man. God bless sir.https://t.co/Pwv653dFcA…,10-06-2019 13:01:06,4657,0,true,1180830339410923520
Twitter for iPhone,RT @jasoninthehouse: Worthy. @GreggJarrett has done amazing research.  I suggest you pick up a copy. https://t.co/RVdUQJM39v,10-06-2019 12:59:31,5165,0,true,1180829942998802432
Twitter for iPhone,https://t.co/uElgSLSoJ8,10-06-2019 02:12:50,18489,52672,false,1180667198093824001
Twitter for iPhone,https://t.co/UBsZoZb20g,10-06-2019 02:01:49,11175,37323,false,1180664424375435265
Twitter for iPhone,https://t.co/F84WZ5LveS,10-06-2019 02:00:22,11591,39894,false,1180664060603518976
Twitter for iPhone,The first so-called second hand information “Whistleblower” got my phone conversation almost completely wrong so now word is they are going to the bench and another “Whistleblower” is coming in from the Deep State also with second hand info. Meet with Shifty. Keep them coming!,10-06-2019 01:17:46,26626,102659,false,1180653341539483650
Twitter for iPhone,“President Trump would be negligent if he did not bring this matter Biden up. If the V.P. of the U.S. is self enriching &amp; engaged in criminal behavior at a minimum corrupt behavior it ought to be looked at.” Peter Schweizer author “Secret Empires.” @marklevinshow,10-05-2019 23:50:17,21407,80872,false,1180631325683982336
Twitter for iPhone,Schiff and the Do Nothing Dems have lost all credibility...but the corrupt Media is working hard to keep them in the game! https://t.co/VufsDqYUVu,10-05-2019 23:37:36,20733,71073,false,1180628130941345798
Twitter for iPhone,Mitt get off the stage you’ve had your turn (twice)! https://t.co/zz6TA6XoGe,10-05-2019 23:24:55,20065,78970,false,1180624940212641793
Twitter for iPhone,RT @realDonaldTrump: So Crooked Hillary Clinton can delete and acid wash 33000 emails AFTER getting a Subpoena from the United States Cong…,10-05-2019 22:41:21,50758,0,true,1180613975572135943
Twitter for iPhone,RT @RepMarkMeadows: This is real reason why Washington Democrats are trying to impeach.It's because the results keep coming. And they're…,10-05-2019 20:13:55,17177,0,true,1180576872658280453
Twitter for iPhone,RT @SteveScalise: Proven liar Adam Schiff is running the Democrats’ impeachment scheme against @realDonaldTrump.Schiff’s Record:- Collus…,10-05-2019 20:13:39,20089,0,true,1180576805893230592
Twitter for iPhone,RT @RepMarkMeadows: There's a reason why Adam Schiff released cherry-picked text messages and not the transcript of the Volker interview. I…,10-05-2019 20:13:17,24816,0,true,1180576714361102337
Twitter for iPhone,So Crooked Hillary Clinton can delete and acid wash 33000 emails AFTER getting a Subpoena from the United States Congress but I can’t make one totally appropriate telephone call to the President of Ukraine? Witch Hunt!,10-05-2019 19:25:32,50753,209433,false,1180564696979648513
Twitter for iPhone,No Kevin Jeff Flake is better! https://t.co/IyENBffEjp,10-05-2019 19:09:13,10123,41215,false,1180560592119222273
Twitter for iPhone,I’m hearing that the Great People of Utah are considering their vote for their Pompous Senator Mitt Romney to be a big mistake. I agree! He is a fool who is playing right into the hands of the Do Nothing Democrats! #IMPEACHMITTROMNEY,10-05-2019 19:06:18,29017,104238,false,1180559858699030529
Twitter for iPhone,Not only are the Do Nothing Democrats interfering in the 2020 Election but they are continuing to interfere in the 2016 Election. They must be stopped!,10-05-2019 18:33:51,21602,88653,false,1180551689818050562
Twitter Media Studio,https://t.co/CP7N9ASHKJ,10-05-2019 17:16:12,12229,39736,false,1180532150053085185
Twitter Media Studio,"Schiff is a FRAUD!" @dbongino https://t.co/Izexu2Nb1S,10-05-2019 16:46:15,15594,51088,false,1180524614268653568
Twitter Media Studio,THIS IS THE REAL STORY! @GreggJarrett https://t.co/aWrTySHJqL,10-05-2019 16:35:21,19523,54160,false,1180521871223246848
